date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:35:42	153813/153813	U-----	200	untouched ('')	image/jpeg	etag:%22v12a7%22	https://1.bp.blogspot.com/-jAUYqsKdqxk/XbtSvAVDK8I/AAAAAAAAEqA/9_Plk68w4W8ugHBGXm7VY4je3IBm4zpjACLcBGAsYHQ/s1600/029.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-jAUYqsKdqxk/XbtSvAVDK8I/AAAAAAAAEqA/9_Plk68w4W8ugHBGXm7VY4je3IBm4zpjACLcBGAsYHQ/s1600/029.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-119/)
05:35:57	186071/186071	U-----	200	untouched ('')	image/jpeg	etag:%22v12a8%22	https://1.bp.blogspot.com/-_V8VUeUa1kM/XbtSvbowMeI/AAAAAAAAEqE/49F3vMTWXDYB4-BGoYM6XAZx_aakD00QACLcBGAsYHQ/s1600/030.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-_V8VUeUa1kM/XbtSvbowMeI/AAAAAAAAEqE/49F3vMTWXDYB4-BGoYM6XAZx_aakD00QACLcBGAsYHQ/s1600/030.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-119/)
05:36:01	830/830	U--MC-	200	updated ('OK')	application/rss+xml	etag:%22825cbbfdb1bd28d924ec5255554ccf80%22	https://read-claymore-online.com/manga/claymore-chapter-118/feed/	F:/My%20Web%20Sites/claymore/read-claymore-online.com/manga/claymore-chapter-118/feed/index.html	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:36:01	464650/464650	U-----	200	untouched ('')	image/jpeg	etag:%22v12a9%22	https://1.bp.blogspot.com/-pRKKLl1-7YU/XbtSv2IRAHI/AAAAAAAAEqI/Qhk4LeoZwEMROG1ID_Ig8kO9yGGyJY-zACLcBGAsYHQ/s1600/031.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-pRKKLl1-7YU/XbtSv2IRAHI/AAAAAAAAEqI/Qhk4LeoZwEMROG1ID_Ig8kO9yGGyJY-zACLcBGAsYHQ/s1600/031.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-119/)
05:36:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20May%202020%2002:35:58%20GMT	https://read-claymore-online.com/?p=2119	F:/My%20Web%20Sites/claymore/read-claymore-online.com/index4b3f.html	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:36:18	2338/2338	U--MC-	200	updated ('OK')	application/json	date:Sat,%2023%20May%202020%2002:36:00%20GMT	https://read-claymore-online.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fread-claymore-online.com%2Fmanga%2Fclaymore-chapter-118%2F	F:/My%20Web%20Sites/claymore/read-claymore-online.com/wp-json/oembed/1.0/embed2ba6.json	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:36:19	2433/2433	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2023%20May%202020%2002:36:01%20GMT	https://read-claymore-online.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fread-claymore-online.com%2Fmanga%2Fclaymore-chapter-118%2F&format=xml	F:/My%20Web%20Sites/claymore/read-claymore-online.com/wp-json/oembed/1.0/embed39f0	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:36:30	186988/186988	U-----	200	untouched ('')	image/jpeg	etag:%22v1283%22	https://1.bp.blogspot.com/-VMghp8BOtfc/XbtSIwryA-I/AAAAAAAAEl8/4JO_Zlf5QNQ6reL91ZTCVdixnAMCN6PaQCLcBGAsYHQ/s1600/001.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-VMghp8BOtfc/XbtSIwryA-I/AAAAAAAAEl8/4JO_Zlf5QNQ6reL91ZTCVdixnAMCN6PaQCLcBGAsYHQ/s1600/001.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:05	54499/54499	U-----	200	untouched ('')	image/jpeg	etag:%22v1283%22	https://1.bp.blogspot.com/-w43RD1wCRI8/XbtSI5nNcfI/AAAAAAAAEmA/U3-ky2mW_-ECOl8Ayz0aAIUGh2inywZuQCLcBGAsYHQ/s1600/002.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-w43RD1wCRI8/XbtSI5nNcfI/AAAAAAAAEmA/U3-ky2mW_-ECOl8Ayz0aAIUGh2inywZuQCLcBGAsYHQ/s1600/002.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:06	228122/228122	U-----	200	untouched ('')	image/jpeg	etag:%22v1281%22	https://1.bp.blogspot.com/-wB8cBgA9cG8/XbtSI1_YutI/AAAAAAAAEmE/vRAjOsqgm1MEz1yGq3nbcVMFOZE2aphoACLcBGAsYHQ/s1600/003.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-wB8cBgA9cG8/XbtSI1_YutI/AAAAAAAAEmE/vRAjOsqgm1MEz1yGq3nbcVMFOZE2aphoACLcBGAsYHQ/s1600/003.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:06	186219/186219	U-----	200	untouched ('')	image/jpeg	etag:%22v127d%22	https://1.bp.blogspot.com/-dNI_VZJ41co/XbtSJvxR01I/AAAAAAAAEmI/LbUp8KDG_6cDjgGaQwH747UM4BhTnmQPwCLcBGAsYHQ/s1600/004.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-dNI_VZJ41co/XbtSJvxR01I/AAAAAAAAEmI/LbUp8KDG_6cDjgGaQwH747UM4BhTnmQPwCLcBGAsYHQ/s1600/004.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:18	190214/190214	U-----	200	untouched ('')	image/jpeg	etag:%22v127e%22	https://1.bp.blogspot.com/-C_g1YgT5avw/XbtSJ06BK2I/AAAAAAAAEmM/ouyDC_FU878Ut1uWHxmbXkqXv22yH5I2wCLcBGAsYHQ/s1600/005.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-C_g1YgT5avw/XbtSJ06BK2I/AAAAAAAAEmM/ouyDC_FU878Ut1uWHxmbXkqXv22yH5I2wCLcBGAsYHQ/s1600/005.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:53	212246/212246	U-----	200	untouched ('')	image/jpeg	etag:%22v1281%22	https://1.bp.blogspot.com/-UxppDyEPzs8/XbtSKewGJsI/AAAAAAAAEmQ/EYIjMutbQgMSPek3vbNI3wtoSGrOA8zeQCLcBGAsYHQ/s1600/006.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-UxppDyEPzs8/XbtSKewGJsI/AAAAAAAAEmQ/EYIjMutbQgMSPek3vbNI3wtoSGrOA8zeQCLcBGAsYHQ/s1600/006.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:54	461272/461272	U-----	200	untouched ('')	image/jpeg	etag:%22v1281%22	https://1.bp.blogspot.com/-F9GnGF7g8rU/XbtSKprMefI/AAAAAAAAEmU/3Kbdq9ck1xEtgALJZ9ihvQJ9RVWGscFiACLcBGAsYHQ/s1600/007.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-F9GnGF7g8rU/XbtSKprMefI/AAAAAAAAEmU/3Kbdq9ck1xEtgALJZ9ihvQJ9RVWGscFiACLcBGAsYHQ/s1600/007.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:54	160120/160120	U-----	200	untouched ('')	image/jpeg	etag:%22v1283%22	https://1.bp.blogspot.com/--q7Q8fvDg8Q/XbtSKpiM7mI/AAAAAAAAEmY/Wakbra0OotQeyw6XR0-flqOlWyXgKSZfwCLcBGAsYHQ/s1600/008.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/--q7Q8fvDg8Q/XbtSKpiM7mI/AAAAAAAAEmY/Wakbra0OotQeyw6XR0-flqOlWyXgKSZfwCLcBGAsYHQ/s1600/008.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:37:54	179026/179026	U-----	200	untouched ('')	image/jpeg	date:Tue,%2019%20May%202020%2006:10:38%20GMT	https://1.bp.blogspot.com/-H511cK0dCZ0/XbtSLQGNaeI/AAAAAAAAEmk/aqj0j0gZ9ZIdkNhBKk30AjgB9HZTlRN0ACLcBGAsYHQ/s1600/011.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-H511cK0dCZ0/XbtSLQGNaeI/AAAAAAAAEmk/aqj0j0gZ9ZIdkNhBKk30AjgB9HZTlRN0ACLcBGAsYHQ/s1600/011.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:38:05	156044/156044	U-----	200	untouched ('')	image/jpeg	etag:%22v1282%22	https://1.bp.blogspot.com/-awCQl8ex538/XbtSKxRDArI/AAAAAAAAEmc/UZ1pnbItbZc2DD7WU7zk4zbmpqFhezw6wCLcBGAsYHQ/s1600/009.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-awCQl8ex538/XbtSKxRDArI/AAAAAAAAEmc/UZ1pnbItbZc2DD7WU7zk4zbmpqFhezw6wCLcBGAsYHQ/s1600/009.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:38:40	164442/164442	U-----	200	untouched ('')	image/jpeg	etag:%22v1283%22	https://1.bp.blogspot.com/-TPfEVRbwSQ8/XbtSLNk2KTI/AAAAAAAAEmg/9px5wubhQ74ZbDh0fGONy7q8uoxGPWU9wCLcBGAsYHQ/s1600/010.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-TPfEVRbwSQ8/XbtSLNk2KTI/AAAAAAAAEmg/9px5wubhQ74ZbDh0fGONy7q8uoxGPWU9wCLcBGAsYHQ/s1600/010.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:38:41	155098/155098	U-----	200	untouched ('')	image/jpeg	etag:%22v127d%22	https://1.bp.blogspot.com/-goylLnspq84/XbtSLaFRwuI/AAAAAAAAEmo/YNtw9tfq_mUm20ZmrFMHLwntpi9oxT1aQCLcBGAsYHQ/s1600/012.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-goylLnspq84/XbtSLaFRwuI/AAAAAAAAEmo/YNtw9tfq_mUm20ZmrFMHLwntpi9oxT1aQCLcBGAsYHQ/s1600/012.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:38:42	196866/196866	U-----	200	untouched ('')	image/jpeg	etag:%22v127f%22	https://1.bp.blogspot.com/-RI4x_j65rTU/XbtSLxD6ziI/AAAAAAAAEms/gGUwc55pXzcnBSENd0SaEYPvHb9gczz5gCLcBGAsYHQ/s1600/013.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-RI4x_j65rTU/XbtSLxD6ziI/AAAAAAAAEms/gGUwc55pXzcnBSENd0SaEYPvHb9gczz5gCLcBGAsYHQ/s1600/013.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:38:52	150802/150802	U-----	200	untouched ('')	image/jpeg	etag:%22v1280%22	https://1.bp.blogspot.com/-yYdOA5RDudo/XbtSMM9LSaI/AAAAAAAAEmw/qAv6qBszlJsUwfG3Uc_ydBb0UXy-NuYYgCLcBGAsYHQ/s1600/014.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-yYdOA5RDudo/XbtSMM9LSaI/AAAAAAAAEmw/qAv6qBszlJsUwfG3Uc_ydBb0UXy-NuYYgCLcBGAsYHQ/s1600/014.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:39:28	145834/145834	U-----	200	untouched ('')	image/jpeg	etag:%22v1280%22	https://1.bp.blogspot.com/-cNf9fKru7wQ/XbtSMN50YHI/AAAAAAAAEm0/sNhk3E6hG-s_QTnIafYqShrlogGe5tTxQCLcBGAsYHQ/s1600/015.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-cNf9fKru7wQ/XbtSMN50YHI/AAAAAAAAEm0/sNhk3E6hG-s_QTnIafYqShrlogGe5tTxQCLcBGAsYHQ/s1600/015.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:39:29	203161/203161	U-----	200	untouched ('')	image/jpeg	etag:%22v1282%22	https://1.bp.blogspot.com/-or7aorc1PoU/XbtSMhtcSgI/AAAAAAAAEm4/_pOu0v2Pex0a5XTdjAmKbO1jpP4jjz4kwCLcBGAsYHQ/s1600/016.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-or7aorc1PoU/XbtSMhtcSgI/AAAAAAAAEm4/_pOu0v2Pex0a5XTdjAmKbO1jpP4jjz4kwCLcBGAsYHQ/s1600/016.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:39:30	136015/136015	U-----	200	untouched ('')	image/jpeg	etag:%22v127e%22	https://1.bp.blogspot.com/-i95Btx0E_SE/XbtSM7ODN2I/AAAAAAAAEm8/Kxr7tWI38rgmblNGSkUUAB-dlsPe5w2iQCLcBGAsYHQ/s1600/017.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-i95Btx0E_SE/XbtSM7ODN2I/AAAAAAAAEm8/Kxr7tWI38rgmblNGSkUUAB-dlsPe5w2iQCLcBGAsYHQ/s1600/017.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:39:31	202763/202763	U-----	200	untouched ('')	image/jpeg	date:Tue,%2019%20May%202020%2006:10:43%20GMT	https://1.bp.blogspot.com/-VT3aHpiAl9c/XbtSN2dWeRI/AAAAAAAAEnM/mXkmQX9l8JgMn6Ll-rKvnXAnj2DJ0In6gCLcBGAsYHQ/s1600/021.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-VT3aHpiAl9c/XbtSN2dWeRI/AAAAAAAAEnM/mXkmQX9l8JgMn6Ll-rKvnXAnj2DJ0In6gCLcBGAsYHQ/s1600/021.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:39:40	176495/176495	U-----	200	untouched ('')	image/jpeg	etag:%22v1280%22	https://1.bp.blogspot.com/-VBGWmMwT6BU/XbtSM1QkV1I/AAAAAAAAEnA/EeVjtwDqWDcucdpRjMPMZbXLMu88DSxCQCLcBGAsYHQ/s1600/018.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-VBGWmMwT6BU/XbtSM1QkV1I/AAAAAAAAEnA/EeVjtwDqWDcucdpRjMPMZbXLMu88DSxCQCLcBGAsYHQ/s1600/018.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:40:16	172607/172607	U-----	200	untouched ('')	image/jpeg	etag:%22v1283%22	https://1.bp.blogspot.com/-M1Vufz_HB2c/XbtSNAeG8EI/AAAAAAAAEnE/Oia7SGZmA5QVb0BXV-RQbS9Z3K-U7vDKACLcBGAsYHQ/s1600/019.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-M1Vufz_HB2c/XbtSNAeG8EI/AAAAAAAAEnE/Oia7SGZmA5QVb0BXV-RQbS9Z3K-U7vDKACLcBGAsYHQ/s1600/019.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:40:16	178620/178620	U-----	200	untouched ('')	image/jpeg	etag:%22v127f%22	https://1.bp.blogspot.com/-G0N01OD6DzY/XbtSNp--UFI/AAAAAAAAEnI/7DsQEx9DAX4OYe7hGFRjPoQ3ttEgpWbWACLcBGAsYHQ/s1600/020.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-G0N01OD6DzY/XbtSNp--UFI/AAAAAAAAEnI/7DsQEx9DAX4OYe7hGFRjPoQ3ttEgpWbWACLcBGAsYHQ/s1600/020.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:40:20	229579/229579	U-----	200	untouched ('')	image/jpeg	etag:%22v127f%22	https://1.bp.blogspot.com/-1OaQpZNIBKo/XbtSOhlaAAI/AAAAAAAAEnQ/9LLsUxVykPYaiCIJ_NvTi7KK7AtXL-xuQCLcBGAsYHQ/s1600/022.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-1OaQpZNIBKo/XbtSOhlaAAI/AAAAAAAAEnQ/9LLsUxVykPYaiCIJ_NvTi7KK7AtXL-xuQCLcBGAsYHQ/s1600/022.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:40:28	202981/202981	U-----	200	untouched ('')	image/jpeg	etag:%22v127f%22	https://1.bp.blogspot.com/-CYS6Oc_vWRk/XbtSO-xv4yI/AAAAAAAAEnU/9WBuVIyfXHIAoFHO4HQM_9UiyZGh7azywCLcBGAsYHQ/s1600/023.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-CYS6Oc_vWRk/XbtSO-xv4yI/AAAAAAAAEnU/9WBuVIyfXHIAoFHO4HQM_9UiyZGh7azywCLcBGAsYHQ/s1600/023.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:41:04	188857/188857	U-----	200	untouched ('')	image/jpeg	etag:%22v1280%22	https://1.bp.blogspot.com/-rMP5mHTiN5A/XbtSO4dRZtI/AAAAAAAAEnY/vGofHT2g55QSt3yMIyXAwx1Kw0Yjm2cgQCLcBGAsYHQ/s1600/024.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-rMP5mHTiN5A/XbtSO4dRZtI/AAAAAAAAEnY/vGofHT2g55QSt3yMIyXAwx1Kw0Yjm2cgQCLcBGAsYHQ/s1600/024.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:41:05	160864/160864	U-----	200	untouched ('')	image/jpeg	etag:%22v1283%22	https://1.bp.blogspot.com/-wXXGtirR2TU/XbtSPfd2YhI/AAAAAAAAEnc/FF5uXoud0YkeskTH69ZS47yRvNP7Aa51QCLcBGAsYHQ/s1600/025.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-wXXGtirR2TU/XbtSPfd2YhI/AAAAAAAAEnc/FF5uXoud0YkeskTH69ZS47yRvNP7Aa51QCLcBGAsYHQ/s1600/025.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:41:08	185512/185512	U-----	200	untouched ('')	image/jpeg	etag:%22v1281%22	https://1.bp.blogspot.com/-BSlnhnV7icc/XbtSPciyJWI/AAAAAAAAEng/4osRCNBDXgourrhiuvWZJJiODCvf8e2ygCLcBGAsYHQ/s1600/026.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-BSlnhnV7icc/XbtSPciyJWI/AAAAAAAAEng/4osRCNBDXgourrhiuvWZJJiODCvf8e2ygCLcBGAsYHQ/s1600/026.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:41:15	129977/129977	U-----	200	untouched ('')	image/jpeg	etag:%22v1282%22	https://1.bp.blogspot.com/-HeQ6cx39qMA/XbtSPg6rukI/AAAAAAAAEnk/a9BP2MxrPHgM7IUluUOWy1A5zROQubKNQCLcBGAsYHQ/s1600/027.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-HeQ6cx39qMA/XbtSPg6rukI/AAAAAAAAEnk/a9BP2MxrPHgM7IUluUOWy1A5zROQubKNQCLcBGAsYHQ/s1600/027.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:41:51	411681/411681	U-----	200	untouched ('')	image/jpeg	etag:%22v1281%22	https://1.bp.blogspot.com/-nbf2aqx7qEI/XbtSQEiHxuI/AAAAAAAAEno/Qgpp-Mw2Ap0JY21xNBKlZ9W1PujYT0S-QCLcBGAsYHQ/s1600/028.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-nbf2aqx7qEI/XbtSQEiHxuI/AAAAAAAAEno/Qgpp-Mw2Ap0JY21xNBKlZ9W1PujYT0S-QCLcBGAsYHQ/s1600/028.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:41:52	184844/184844	U-----	200	untouched ('')	image/jpeg	etag:%22v1282%22	https://1.bp.blogspot.com/-J0X4gZNQdI8/XbtSQlPmEZI/AAAAAAAAEns/OJtoWzS5NxwgVNqw-rs_Y5jy-wyyJ2gHwCLcBGAsYHQ/s1600/029.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-J0X4gZNQdI8/XbtSQlPmEZI/AAAAAAAAEns/OJtoWzS5NxwgVNqw-rs_Y5jy-wyyJ2gHwCLcBGAsYHQ/s1600/029.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:41:56	186231/186231	U-----	200	untouched ('')	image/jpeg	etag:%22v1283%22	https://1.bp.blogspot.com/-CrrXi_jLqJM/XbtSRCZIeYI/AAAAAAAAEnw/Um2s2Beb92onXCUk4tUsH7jy4ZbjoiZHgCLcBGAsYHQ/s1600/030.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-CrrXi_jLqJM/XbtSRCZIeYI/AAAAAAAAEnw/Um2s2Beb92onXCUk4tUsH7jy4ZbjoiZHgCLcBGAsYHQ/s1600/030.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-118/)
05:42:03	120284/120284	U-----	200	untouched ('')	image/jpeg	etag:%22v125b%22	https://1.bp.blogspot.com/-IQYGhIsXv24/XbtRqQW6ZbI/AAAAAAAAEjk/Uqr67NKBBM8sFhtpf9vmTEvwfn4AzOwQwCLcBGAsYHQ/s1600/001.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-IQYGhIsXv24/XbtRqQW6ZbI/AAAAAAAAEjk/Uqr67NKBBM8sFhtpf9vmTEvwfn4AzOwQwCLcBGAsYHQ/s1600/001.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:42:08	830/830	U--MC-	200	updated ('OK')	application/rss+xml	etag:%227b660f75d19acb0a3963158722ba2535%22	https://read-claymore-online.com/manga/claymore-chapter-117/feed/	F:/My%20Web%20Sites/claymore/read-claymore-online.com/manga/claymore-chapter-117/feed/index.html	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:42:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20May%202020%2002:41:53%20GMT	https://read-claymore-online.com/?p=2116	F:/My%20Web%20Sites/claymore/read-claymore-online.com/indexdb2f.html	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:42:13	2338/2338	U--MC-	200	updated ('OK')	application/json	date:Sat,%2023%20May%202020%2002:41:56%20GMT	https://read-claymore-online.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fread-claymore-online.com%2Fmanga%2Fclaymore-chapter-117%2F	F:/My%20Web%20Sites/claymore/read-claymore-online.com/wp-json/oembed/1.0/embed01fb.json	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:42:20	2433/2433	U--MC-	200	updated ('OK')	text/xml	date:Sat,%2023%20May%202020%2002:42:03%20GMT	https://read-claymore-online.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fread-claymore-online.com%2Fmanga%2Fclaymore-chapter-117%2F&format=xml	F:/My%20Web%20Sites/claymore/read-claymore-online.com/wp-json/oembed/1.0/embed7fdd	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:42:58	180512/180512	U-----	200	untouched ('')	image/jpeg	etag:%22v125a%22	https://1.bp.blogspot.com/-vAQVjBW90HU/XbtRqs8kn_I/AAAAAAAAEjs/AszhJ0k6FxggdRuRKZCL9bft7kY3ElLKQCLcBGAsYHQ/s1600/002.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-vAQVjBW90HU/XbtRqs8kn_I/AAAAAAAAEjs/AszhJ0k6FxggdRuRKZCL9bft7kY3ElLKQCLcBGAsYHQ/s1600/002.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:43:00	208932/208932	U-----	200	untouched ('')	image/jpeg	etag:%22v125e%22	https://1.bp.blogspot.com/-0N3KUTRVV-M/XbtRqYq2UvI/AAAAAAAAEjo/IMlHnoQqGnUWeTB1nGXWR6PZ52nKkLMDwCLcBGAsYHQ/s1600/003.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-0N3KUTRVV-M/XbtRqYq2UvI/AAAAAAAAEjo/IMlHnoQqGnUWeTB1nGXWR6PZ52nKkLMDwCLcBGAsYHQ/s1600/003.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:43:01	129613/129613	U-----	200	untouched ('')	image/jpeg	etag:%22v125b%22	https://1.bp.blogspot.com/-FGY6w-8PPAg/XbtRrVjKVUI/AAAAAAAAEjw/lkX7FTfIbXEdqsK1s9E2wakrJ8mckQoWgCLcBGAsYHQ/s1600/004.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-FGY6w-8PPAg/XbtRrVjKVUI/AAAAAAAAEjw/lkX7FTfIbXEdqsK1s9E2wakrJ8mckQoWgCLcBGAsYHQ/s1600/004.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:43:08	213377/213377	U-----	200	untouched ('')	image/jpeg	etag:%22v1258%22	https://1.bp.blogspot.com/-NwFN16aeRyY/XbtRruG4ZpI/AAAAAAAAEj0/HV4plgsybbE1H-MCnndaReSxtrypcdkgACLcBGAsYHQ/s1600/005.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-NwFN16aeRyY/XbtRruG4ZpI/AAAAAAAAEj0/HV4plgsybbE1H-MCnndaReSxtrypcdkgACLcBGAsYHQ/s1600/005.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:43:45	161957/161957	U-----	200	untouched ('')	image/jpeg	etag:%22v125b%22	https://1.bp.blogspot.com/-oEEMOcLir6s/XbtRsQcGilI/AAAAAAAAEj4/-9J6r_nuXsQIr-dS10pQS27pPYhm4X8owCLcBGAsYHQ/s1600/006.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-oEEMOcLir6s/XbtRsQcGilI/AAAAAAAAEj4/-9J6r_nuXsQIr-dS10pQS27pPYhm4X8owCLcBGAsYHQ/s1600/006.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:43:48	202286/202286	U-----	200	untouched ('')	image/jpeg	etag:%22v1259%22	https://1.bp.blogspot.com/-pIDHPBIK4pg/XbtRs2jhHfI/AAAAAAAAEj8/bKW8P2dbCqk7tXinbwiW1gWGswShC4H-ACLcBGAsYHQ/s1600/007.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-pIDHPBIK4pg/XbtRs2jhHfI/AAAAAAAAEj8/bKW8P2dbCqk7tXinbwiW1gWGswShC4H-ACLcBGAsYHQ/s1600/007.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
05:43:49	170570/170570	U-----	200	untouched ('')	image/jpeg	etag:%22v125b%22	https://1.bp.blogspot.com/-T5-352yYUMc/XbtRtjLtX8I/AAAAAAAAEkA/CjPzVcFxi48HqDxmQ47puxu_FUNN7QGsQCLcBGAsYHQ/s1600/008.jpg	F:/My%20Web%20Sites/claymore/1.bp.blogspot.com/-T5-352yYUMc/XbtRtjLtX8I/AAAAAAAAEkA/CjPzVcFxi48HqDxmQ47puxu_FUNN7QGsQCLcBGAsYHQ/s1600/008.jpg	(from https://read-claymore-online.com/manga/claymore-chapter-117/)
